customer,total_sales,rank
ROURKELA- 769012,458.0,3723
BHILAI charoda   Dist-durg,458.0,3723
Susner,457.14,3724
Badlapur (East),457.0,3725
kudal- sindhudurg,457.0,3725
bhadohi,457.0,3725
"Vasant vihar, Thane",457.0,3725
South Kalamassery,457.0,3725
Amalsad,457.0,3725
GREATER NOIDA(west) Sector 1,455.0,3726
BENGALURU 560032,455.0,3726
"Anushaktinagar, Mumbai",455.0,3726
MADANPUR RAMPUR,454.29,3727
Kasegaon tal walwa dist sangli,454.29,3727
CHANDERI,453.33,3728
NATRAMPALLI,453.0,3729
PANAGUDI,453.0,3729
Vallapuzha,453.0,3729
gambhoi/Himmatnagar,453.0,3729
Gotegaon (dist-Narsinghpur),453.0,3729
NORTH CHALAKUDY,452.38,3730
NABABPUR,452.0,3731
CHERUKAVU,452.0,3731
"kompally , Hyd",452.0,3731
"MULUND WEST, MUMBAI",452.0,3731
TEHATTA,450.0,3732
BADLAPUR Road,449.0,3733
Fhatehpur,449.0,3733
"Borivali,Mumbai",449.0,3733
Ganeshgiri (p o) SHORANUR,449.0,3733
rishikesh,449.0,3733
PUNE yerwada,449.0,3733
Vijayapur.,449.0,3733
CHOPPADANDI,449.0,3733
VALLABHIPUR,449.0,3733
Police station - BIKRAM     Tehsil- Danapur,449.0,3733
Mavelikara,449.0,3733
New Chennai,449.0,3733
KIM,449.0,3733
Thirupparankundran,449.0,3733
DEVIKULAM,449.0,3733
"Mananthavady,",449.0,3733
Dist. - N 24 Parganas,449.0,3733
"KHODIYAR, AHMEDABAD",449.0,3733
MANJHANPUR,449.0,3733
Gudiyatham Vellore,449.0,3733
ALLIPUR,449.0,3733
KANCHIKACHERLA,449.0,3733
MANGALURU 575005,449.0,3733
Thrissur District,448.57,3734
SUPELA BHILAI,448.57,3734
P. S.  DUTTAPUKUR,448.0,3735
SIMGA,446.0,3736
anjangaon Surji,446.0,3736
Kanchikacharla,445.71,3737
"N L Road, Dimapur",443.0,3738
KURATTIKADU,443.0,3738
"MEHADIPATNAM ,Hyderabad",443.0,3738
PATHSALA,443.0,3738
MUMBAI 400098,443.0,3738
Barh,443.0,3738
Anthiyur,442.0,3739
Naidupeta,442.0,3739
NELLORE(dt),442.0,3739
Kuthiathode,442.0,3739
VADAKKANANDAL,442.0,3739
Kekri,442.0,3739
"POLUR TALUK, THIRUVANAMALAI DISTRICT",442.0,3739
Malapuram,442.0,3739
Nagbhid,442.0,3739
Thiruvallam,442.0,3739
TALLAPUDI,442.0,3739
Puthukdai,442.0,3739
KADAMBATHUR,442.0,3739
"CBD Belapur,Navi Mumbai",442.0,3739
Mandrem,442.0,3739
"RANIPET, VELLORE",442.0,3739
Thirthahalli,442.0,3739
New Ashok Nagar,442.0,3739
Mailladudurai,442.0,3739
thiruninravur,442.0,3739
CHATHANNOOR.,442.0,3739
SINDKHEDA,442.0,3739
Garhshankar,442.0,3739
"Kallur,khammam dist",442.0,3739
Shirthady,442.0,3739
Niuland,442.0,3739
Baramkela,442.0,3739
Aralvaimozhi,442.0,3739
"Nallapadu, Guntur",442.0,3739
Gautam Budha Nagar,442.0,3739
THAZHAKARA,442.0,3739
NANDI,442.0,3739
Nandigama,442.0,3739
Town,442.0,3739
SANOOR,442.0,3739
"DINHATA , COOCHBEHAR",442.0,3739
Bhogapuram,442.0,3739
Tindivanam,441.0,3740
Benaulim,441.0,3740
Ambedkarnager,441.0,3740
SEONI MALWA,441.0,3740
Kongorpilly,441.0,3740
Mokameh,441.0,3740
NAGRI KALAN,441.0,3740
Jalandhar City,441.0,3740
"Kirnahar , birbhum",438.0,3741
"marathahalli,bengalore.",437.14,3742
medchal,437.14,3742
Palakonda/srikakulam(dist),437.14,3742
AMGAON,437.14,3742
Chhatarpur,437.14,3742
GURMATKAL,437.14,3742
Peddamaddhuru,436.19,3743
LABHPUR,435.0,3744
KAKKANAD,435.0,3744
KURDUWADI,435.0,3744
alleppey,435.0,3744
"Bannanje, UDUPI",435.0,3744
"Thilaspet,Puducherry",435.0,3744
dombivli west,435.0,3744
Ramgarh Cantt,435.0,3744
"RAJARHAT, KATHGOLA",435.0,3744
RAIPUR BAZAR,435.0,3744
Orlim,435.0,3744
SINGAPERUMALKOIL,435.0,3744
suryapet,435.0,3744
chandausi Dist.Sambhal,435.0,3744
TRIVARNDRUM,435.0,3744
VAZHAYUR,435.0,3744
"Kaghaznagar, 9849771800.",435.0,3744
Barabungallow,435.0,3744
JAINOOR,435.0,3744
JAIS,435.0,3744
"Kuttur, thrissur",435.0,3744
Bhokar,435.0,3744
Near kaushalya vatika NH2 etawah,435.0,3744
Vakadu(m),435.0,3744
BANUMUKKALA,435.0,3744
BHANDARA MIDC,435.0,3744
"BALLY, Bally station",435.0,3744
JALALPUR,435.0,3744
TODABHIM,435.0,3744
VIKRAMASINGAPURAM,435.0,3744
"Whitefield, Bangalore",435.0,3744
DHARNI,435.0,3744
BARASat,435.0,3744
TIRUVARUR,435.0,3744
"Nagercoil, Kanyakumari Dist.,",435.0,3744
Ramdurg - belgavi,435.0,3744
Guntur  district,435.0,3744
P.o chettipadi,435.0,3744
PERAVALI,435.0,3744
MATHIGIRI HOSUR,435.0,3744
"Ettumanoor,Kottayam",435.0,3744
Pampady,435.0,3744
WILLIAMNAGAR,435.0,3744
Palai,435.0,3744
nasik,435.0,3744
NATHAMPANNAI,435.0,3744
THARANGAMBADI,435.0,3744
Uttarakannada,435.0,3744
Shajahanpur,435.0,3744
Garhwa,435.0,3744
Modinagar,435.0,3744
Dombivli west 421202,435.0,3744
"Urapakkam,Kanchipuram",435.0,3744
NANDGAON,435.0,3744
SANDUR,435.0,3744
"Eratupetta,KOTTAYAM(district)",435.0,3744
Dramapur,435.0,3744
Sibsagar,435.0,3744
puducherry,435.0,3744
MUNAGALA,435.0,3744
pedavegi,435.0,3744
PORUMAMILLA,435.0,3744
KONDOTTY,435.0,3744
Bangaluru,435.0,3744
"Champakulam, Alappuzhaa",435.0,3744
GARH KAMALPUR,435.0,3744
Ahmedabad.,435.0,3744
MARIHAN,435.0,3744
KHAIRABAD SITAPUR DISTRICT,435.0,3744
PUVALUR,435.0,3744
Eramalloor,435.0,3744
Devdhari,435.0,3744
West Singhbhum,435.0,3744
MANIYAR,435.0,3744
Paramakudi,435.0,3744
MAIHAR satna,435.0,3744
SARIYA,435.0,3744
Tirunelveli-Town,435.0,3744
Bangalore 560076,435.0,3744
HUKERI,435.0,3744
RANIPUR,435.0,3744
Vikarabad Dist,435.0,3744
Bommuru rajahmundry,434.0,3745
Mannar,434.0,3745
Neeralagi,434.0,3745
RIbandar,432.0,3746
MUMBAImumbai,432.0,3746
LAKHNADON,432.0,3746
Ballabhgarh,432.0,3746
MUMMIDIVARAM,432.0,3746
AMALNER,432.0,3746
Chittur Thathamangalam,432.0,3746
Puducherry 605001,432.0,3746
Nk sweets Vikasnagar,432.0,3746
PUDUPALAYAM AGRAHARAM,432.0,3746
Khurja(bulandshar),432.0,3746
Taliegao,432.0,3746
Miryalaguda,432.0,3746
S. A . S Nagar,432.0,3746
Ootacamund The Nilgiri,432.0,3746
NEW DELHI 110023,432.0,3746
Padubidri,432.0,3746
Amlohri,432.0,3746
THRIKKARUVA,432.0,3746
Ateli,432.0,3746
"Mahad, raigad",432.0,3746
Kovoor,432.0,3746
Chikkamagaluru,432.0,3746
THAZHECODE,432.0,3746
"VASAI west, Palghar district",432.0,3746
"Kamatchipuram, Theni",432.0,3746
PUNE-24,431.43,3747
muppathadam,431.0,3748
VIRAR.  (w),431.0,3748
kangra,431.0,3748
Urapakkam West,431.0,3748
Dombiwali,431.0,3748
Baloh,431.0,3748
Bachupally,431.0,3748
"Kallambalam ,28th mile vettiyara p.o",431.0,3748
MOHANUR,431.0,3748
"Indirapuram , Ghaziabad",431.0,3748
MANDVI,431.0,3748
CHETTIPALAYAM COIMBATORE DISTRICT,429.0,3749
Vadanappally,429.0,3749
dwarka,429.0,3749
KOVVURU,429.0,3749
"Kakkanad west P.O, Cochin-30",429.0,3749
new panvel,429.0,3749
"puthoor ,KOLLAM",429.0,3749
IMPHAL East,429.0,3749
BALIMELA,429.0,3749
BangaLore,429.0,3749
Seraulim,429.0,3749
DHULASIMLA,429.0,3749
"MAMBAKKAM, CHINGLEPUT DIST",429.0,3749
Kevadiya,428.0,3750
Sidhi,427.62,3751
Seraikella,427.62,3751
Channagiri,427.62,3751
AFZALGARH,427.0,3752
Chinsurah R. S,427.0,3752
"Poovattuparamba, Perumanna (po)",426.0,3753
KOILAKUNTLA,426.0,3753
TIRUMAKUDAL NARSIPUR,426.0,3753
churchugundi,426.0,3753
Bhimadole,426.0,3753
Convoy ground,426.0,3753
Danta,426.0,3753
MOHAMMADABAD FARRUKHABAD DISTRICT,426.0,3753
sirsiya,425.0,3754
Calcutta,424.0,3755
Hansari Jhansi,424.0,3755
JAT,423.0,3756
"SEA WOODS, NAVI MUMBAI",423.0,3756
Gr NOIDA,423.0,3756
Grater Noida West,423.0,3756
"Clappana, Kollam",422.0,3757
"Alwarpet, Chennai",422.0,3757
SORENG,421.0,3758
HALDWANI. (District: NAINITAL),421.0,3758
Thoothukudi 628008,420.0,3759
SANGOLE,419.0,3760
Bordi,419.0,3760
SUKMA,418.0,3761
NARASAPUR mandal,416.19,3762
sangareddy,416.0,3763
AKKALKUWA,416.0,3763
AHMEDABAd,416.0,3763
"ZIRAKPUR, punjab",416.0,3763
Bangalore 560062,416.0,3763
Ghaziyabad,416.0,3763
SULEESWARANPATTI,416.0,3763
THRITHALA,416.0,3763
Kandukur,416.0,3763
GOGUNDA,416.0,3763
PANDAVAPURA,416.0,3763
NEW DELHI-110015,416.0,3763
PAITHAN,416.0,3763
Samba,416.0,3763
Jamtara,416.0,3763
Kalarcode,416.0,3763
VANDIPERIYAR,414.29,3764
147/19 B Keshab Chandra Sen Street Kolkata nine ma,414.29,3764
"ATMAKUR  (M), Kurnool dist",414.29,3764
"Wadakancheri,Thrissur",413.0,3765
ANJUNA Bardez Go,413.0,3765
Moti Bhoyan,413.0,3765
"RAIGARH, Navi Mumbai",413.0,3765
Vizianagaram a,411.43,3766
Patti,406.0,3767
"Perunna, changanacherry, kottayam",406.0,3767
VADODARA 390019,406.0,3767
Edathiruthy,406.0,3767
VANIYAMBADI,406.0,3767
Nilje Dombivli East,406.0,3767
My Home Industries Pvt Ltd,405.0,3768
WARANGAL rural,405.0,3768
DHARMARAM KARIMNAGAR DISTRICT,405.0,3768
Talcher,405.0,3768
"Kotra Road ,Raigarh",403.81,3769
"Raibander, old goa",399.0,3770
GHAZIABADSahibabad,399.0,3770
GHOGHARDIHA,399.0,3770
"Kayamkulam,Alappuzha",399.0,3770
Kashipur,399.0,3770
Kalladikkode,399.0,3770
Kashimnagar,399.0,3770
RIICO INDUSTRIAL AREA GUDLI,399.0,3770
Badmal,399.0,3770
WALAJABAD,399.0,3770
"TALCHER,angul",399.0,3770
Kannad,399.0,3770
Rajakkad,399.0,3770
"Kanke, Ranchi",399.0,3770
Kamrup,399.0,3770
Kanagal,399.0,3770
"BUDAMANGALAM , THIRUVARUR DISTRICT",399.0,3770
TALCHER THERMAL POWER STATION TOWNSHIP,399.0,3770
Rahuri,399.0,3770
Kancheepuram,399.0,3770
"Bachupally, Hyderabad",399.0,3770
GREATER NOIDA (WEST),399.0,3770
Siriyasar Kalan ka baas,399.0,3770
Kapikad kinnigoli,399.0,3770
Sivsaghr,399.0,3770
Khagaria,399.0,3770
BARH,399.0,3770
RAEBARELI,399.0,3770
Kovilpatti,399.0,3770
BELIATORE,399.0,3770
BASUDEBPUR/bhadrak,399.0,3770
Zuari nagar,399.0,3770
RAISINGHNAGAR,399.0,3770
RAJARHAT,399.0,3770
RAJBALHAT,399.0,3770
"Kompally, HYDERABAD",399.0,3770
CUTTACK - 14,399.0,3770
"Kolkata, India",399.0,3770
Sundargarh,399.0,3770
BENGALURU; 560047,399.0,3770
BENIPATTI,399.0,3770
BHATGAON,399.0,3770
BHAWAN BAHADUR NAGAR,399.0,3770
BHAYANDER EAST,399.0,3770
UNDI,399.0,3770
GANGUVARPATTI,399.0,3770
UTHUKULI,399.0,3770
Purusottampur,399.0,3770
Kinathukadavu,399.0,3770
Khirai,399.0,3770
Vilanthai Andimadam(po),399.0,3770
BHITARWAR,399.0,3770
BHOR,399.0,3770
BHUBANESHWAR,399.0,3770
Krishnagiri,399.0,3770
RATANPUR,399.0,3770
Kazipet,399.0,3770
Khamgaon,399.0,3770
Rashid Market,399.0,3770
Ramgarh canttoment,399.0,3770
Sarvabhoumnagar  chikalsandra  BENGALURU,399.0,3770
Bargarh,399.0,3770
KANAKAMMACHATHRAM,399.0,3770
Greater NOIDA (West),399.0,3770
KALYAN (WEST),399.0,3770
Beas,399.0,3770
KALLAKUDI,399.0,3770
KALKULAM,399.0,3770
KADIPUR,399.0,3770
VILLUPURAM.,399.0,3770
Sant kabirnagar.,399.0,3770
Jorhat Town,399.0,3770
Gundimeda,399.0,3770
Jetpur,399.0,3770
Sangli Miraj Kupwad,399.0,3770
"Gurgaon,Delhi",399.0,3770
Jattari,399.0,3770
"Howrah, Liluah",399.0,3770
Bilimora,399.0,3770
Irakasandra,399.0,3770
Bhusawal,399.0,3770
Bhuj,399.0,3770
JAMJODHPUR,399.0,3770
Barasst,399.0,3770
JARWAL,399.0,3770
"SION , MUMBAI",399.0,3770
JUNGLIGHAT,399.0,3770
HARDOIHardoi,399.0,3770
Bhayander East,399.0,3770
Jamuria,399.0,3770
Sangameshwar,399.0,3770
"JATANI, Bhubaneswar",399.0,3770
KANTABANJI,399.0,3770
KARUPPUR,399.0,3770
CHARAMA,399.0,3770
"KOTHRI, Sehore",399.0,3770
"GUWAHATI, noonmati",399.0,3770
Vedasandur,399.0,3770
Shivpuri,399.0,3770
SADABAD,399.0,3770
Razam,399.0,3770
KOTHRI,399.0,3770
Ratia,399.0,3770
Pune.,399.0,3770
CHEPPAD,399.0,3770
Bajpe,399.0,3770
Vidyanagar,399.0,3770
GULEDGUDDA,399.0,3770
Vijayanagaram,399.0,3770
Ratanpota,399.0,3770
Ramapuram Chennai,399.0,3770
Banbasa,399.0,3770
KOTHAVALASA,399.0,3770
"Gokarna,Kandi, Murshidabad",399.0,3770
SAUNDA,399.0,3770
KATAIYA Gopalganj,399.0,3770
Goalghar port blair,399.0,3770
Bangluru,399.0,3770
Sehore,399.0,3770
"Vashi, Navi Mumbai",399.0,3770
"Vandipettai, Kurukupuram, Rasipuram, Namakkal",399.0,3770
KILVELUR,399.0,3770
KODARMA,399.0,3770
KOLKATA  39,399.0,3770
Vasai(west),399.0,3770
KONNI,399.0,3770
SAKALDIHA,399.0,3770
KHATAV,399.0,3770
"Elettil vattoli,kozhikode",399.0,3770
Kanhirode,399.0,3770
barh,399.0,3770
PATODA,399.0,3770
Mundiyeruma,399.0,3770
Mundra,399.0,3770
Musheerabad,399.0,3770
Abhayapuri,399.0,3770
NADUVANERI,399.0,3770
DUGDA,399.0,3770
PARAPPANANGADI,399.0,3770
TRIMBAK,399.0,3770
Thrikakara,399.0,3770
NARNAUND,399.0,3770
salcete,399.0,3770
DHUBULIA,399.0,3770
DHATRIGRAM,399.0,3770
PARAMATHI,399.0,3770
NATHAM,399.0,3770
Mulakalapally mandl,399.0,3770
DWARAKA TIRUMALA,399.0,3770
Chikode,399.0,3770
Mehkar,399.0,3770
Deralakatte,399.0,3770
Alapuzhya,399.0,3770
nanded,399.0,3770
Deganga,399.0,3770
TIRUTANI,399.0,3770
Mendhar,399.0,3770
Alamcode,399.0,3770
Chinnamandeam,399.0,3770
Motebennur,399.0,3770
new chandigarh,399.0,3770
PAURI garhwal,399.0,3770
PATTAMBI PALAKKAD,399.0,3770
Mirzapur,399.0,3770
ARAMBAGH,399.0,3770
NAYA NANGAL,399.0,3770
NEW DELHI 110045,399.0,3770
Nashik road,399.0,3770
Nungabakam CHENNAI,399.0,3770
Thana,399.0,3770
North lakhimpur,399.0,3770
Thane (W),399.0,3770
North 24 Parganas,399.0,3770
DAVANGERE-577004,399.0,3770
Nizambadh,399.0,3770
Nayagaon,399.0,3770
Thane mumbai,399.0,3770
"Contai, East Medinipur",399.0,3770
Neelipudi,399.0,3770
Nellore dist.,399.0,3770
Nermand,399.0,3770
Thergaon,399.0,3770
"OLD GOA, North Goa District",399.0,3770
DERAPUR,399.0,3770
Nandigram,399.0,3770
Tamluk,399.0,3770
PALAKURTHY,399.0,3770
NICHLAUL,399.0,3770
Thiruvanamalai,399.0,3770
NILAGIRI,399.0,3770
DHANA,399.0,3770
Tarbha,399.0,3770
NILAKKOTTAI,399.0,3770
"Chovva,kannur",399.0,3770
"NOIDA, Sec -44",399.0,3770
P.GANNAVARAM MANDAL,399.0,3770
"Nagaon , North Haibourgaon",399.0,3770
Nalbari,399.0,3770
Nallasopara(west),399.0,3770
AKOLE AHMADNAGAR DISTRICT,399.0,3770
mulund west,399.0,3770
BARAPALI,399.0,3770
"Devgad, Sindhudurg",399.0,3770
BAHADARABAD,399.0,3770
Ladwa state- kurukshetra,399.0,3770
UDANGUDI,399.0,3770
Lahar,399.0,3770
UDALA,399.0,3770
EAST SINGHBHUM,399.0,3770
"Pimpri,Pune",399.0,3770
LUDHIANAludhiana,399.0,3770
Pimpri pune,399.0,3770
Pimpri Chinchawad,399.0,3770
"Chembur , mumbai",399.0,3770
BALLIKURAVA,399.0,3770
"Chembur, MUMBAI",399.0,3770
MADURAI- 625004,399.0,3770
"MAINAGURI, Jalpaiguri",399.0,3770
BAMORA,399.0,3770
"Medipally ,Hyderabad",399.0,3770
Chapra,399.0,3770
UDUMALPET,399.0,3770
Kurmannapalem,399.0,3770
Kurseong,399.0,3770
Pulivendhula,399.0,3770
Elanji P.O,399.0,3770
VARANAS,399.0,3770
"Chandkheda, ahmedabad",399.0,3770
"Pollachi, Coimbatore",399.0,3770
"Pujali,Budge Budge",399.0,3770
chembur mumbai,399.0,3770
Changanacheri,399.0,3770
UJHANI,399.0,3770
"LONI, ghaziabad",399.0,3770
ERAMALA,399.0,3770
"Polur,Thiruvannamalai district",399.0,3770
Poovachal PO,399.0,3770
MAKTHAL,399.0,3770
Pulimath kilimanoor,399.0,3770
BADNAPUR,399.0,3770
MURSAN,399.0,3770
"Madhu Vihar, Lucknow Kanpur Highway",399.0,3770
"Madikeri,KODAGU.",399.0,3770
Amravati.,399.0,3770
POLUR Tiruvannamalai,399.0,3770
Mahendragarh,399.0,3770
Mahilpur,399.0,3770
"Makhla, Uttarpara, Hooghly",399.0,3770
THIRUVANANTHAPURAM 1,399.0,3770
Ambernath East Dist Thane,399.0,3770
mahasamund,399.0,3770
Malegaon,399.0,3770
PIMPRI pune,399.0,3770
PIMPRI,399.0,3770
Marteru,399.0,3770
kelveroad,399.0,3770
MALKAPUR BULDANA DISTRICT,399.0,3770
kayamkulam,399.0,3770
"Argul, Khordha",399.0,3770
Chennai - 8,399.0,3770
Patiram,399.0,3770
Pariyaram,399.0,3770
"Paras,akola",399.0,3770
MANWATH,399.0,3770
"MARATHAKKARA, Thrissur",399.0,3770
Panchgram,399.0,3770
Panathur,399.0,3770
"Dombivali (East), Thane",399.0,3770
Pachwad Tal Wai District Satara,399.0,3770
MIRZAPUR CHITAVANPUR,399.0,3770
MOODBIDRI,399.0,3770
"Bhandup (west), Mumbai - 400078",397.0,3771
Vijaypur,397.0,3771
MUMBAI 400071,396.0,3772
Dumraon,396.0,3772
"jabalpur, madhya pradesh",389.0,3773
(Chikmagalur disterict).     (N.R pur thaluku),389.0,3773
Tiruvannamalai Dt,389.0,3773
MAPUSA - nachinola,388.0,3774
PALLANA GARI PALLI,388.0,3774
SHAHABAD,388.0,3774
Silvass,388.0,3774
BAIRGANIA,387.0,3775
Mangon,387.0,3775
"TAKHATPUR,Dist - Bilaspur",387.0,3775
Mumbai's,387.0,3775
Farakka,387.0,3775
RAMANUJGANJ,387.0,3775
Deralakatte/ Mangalore,387.0,3775
VIRAR (W),387.0,3775
Rishikesh,387.0,3775
ARKALGUD,387.0,3775
RANNI,387.0,3775
Ghatampur,387.0,3775
"New Panvel, RAIGARH",387.0,3775
Mendipathar,387.0,3775
Tal -newasa Dist- ahmednagar,387.0,3775
"RUDRARAM, Hyderabad",386.0,3776
KANNAMANGALAM,386.0,3776
Koothattukulam,385.71,3777
Kuzhupilly,385.0,3778
RAIGHAR,385.0,3778
BARA GAON,385.0,3778
Gaur City 1,385.0,3778
SILAPATHAR,385.0,3778
JADUGORA,383.0,3779
PIRAWA,383.0,3779
Muddanur,383.0,3779
PATHANAMTHITTA District,382.0,3780
Nilambur kalikavu,382.0,3780
Palakkarai,382.0,3780
Ghaziabad up,382.0,3780
BHIKHIWIND,382.0,3780
LADWA,382.0,3780
Banthra,382.0,3780
"chekkanoorani, madurai",382.0,3780
SINDAGI,382.0,3780
SRIPERUMBUDUR pH:9944226768,382.0,3780
Allapuzha,382.0,3780
PARIYARAM,382.0,3780
PAPPARAPATTI DHARMAPURI DISTRICT,382.0,3780
Borivali West MUMBAI,382.0,3780
MUL,382.0,3780
MADURAi,382.0,3780
Aburoad,382.0,3780
ERODEErode,382.0,3780
Madanganj Kishangarh,382.0,3780
"BARH, PATNA",382.0,3780
KEMRI,382.0,3780
Dombiwali (e),382.0,3780
MOHPA,382.0,3780
THIRUMALAIRAYAN PATTINAM,382.0,3780
Roha,382.0,3780
Chandapura,382.0,3780
KALYAN DOMBIVLI,382.0,3780
BENGALURU-560098,382.0,3780
VASAI West (Mumbai),382.0,3780
jalgaon,382.0,3780
SERAMPORE (HOOGHLY),382.0,3780
"Badlapur , Thane",382.0,3780
Kalliasseri,382.0,3780
Kallakuruchi,382.0,3780
Singaperumal koil,382.0,3780
JAMBAI,382.0,3780
Koramangala Bangalore,382.0,3780
MUTHUKADU,381.0,3781
Athani,380.0,3782
KOTESHWAR,380.0,3782
Bengaluru 560020,380.0,3782
Sanvordem,380.0,3782
VPO RAUNI,380.0,3782
BANDHBAHAL,380.0,3782
ATUL dist. Valsad,380.0,3782
Okhaport,380.0,3782
Vapi,380.0,3782
Sujangarh,380.0,3782
KANDRA,380.0,3782
"Chrompet, Chennai",380.0,3782
madavoor pallikkal,380.0,3782
MULUR,380.0,3782
GORUMAHISANI,379.0,3783
BENGALURU RURAL DIST,379.0,3783
BENGALOORU,379.0,3783
HASTINAPUR,379.0,3783
NARKATIA,379.0,3783
"Armori, Dist. Gadchiroli",379.0,3783
KALAMASSERYcochin,379.0,3783
PADNE,379.0,3783
PARLI,377.14,3784
TEKKALI,377.0,3785
PUDUKAD,376.0,3786
Bangalore North,376.0,3786
MIRANPUR,376.0,3786
CHENANI,376.0,3786
PUNE-411062,376.0,3786
"kadugodi, Whitefield, Bengaluru",376.0,3786
CHEBROLE KHANDRIKA,376.0,3786
KASBA,376.0,3786
Gautam Budh Nagar,376.0,3786
"Borivali West, Mumbai",376.0,3786
EDATHIRINJI,376.0,3786
"hyderabad, rangareddy .",376.0,3786
Raghunalhi BCMC layout,376.0,3786
"Thane, diva",376.0,3786
Kanjikkuzhi,376.0,3786
"Vyara, Tapi",376.0,3786
Yernagudem,376.0,3786
"BODINAYAKANUR, theni dt",376.0,3786
"TA-idar,village- kadiyadara",376.0,3786
GMR POWER PLANT KMALANGA TOWNSHIP,376.0,3786
RAJURA,376.0,3786
YAWAL,376.0,3786
BISALPUR,376.0,3786
Koippad Chathannoor,376.0,3786
Kattangal,376.0,3786
RANIA,376.0,3786
Kolkata 700039,376.0,3786
MELPATTAMPAKKAM,376.0,3786
GREATER NOIDA west,376.0,3786
CHHACHHRAULI,376.0,3786
"Urappakkam,chennai",376.0,3786
Panitola,376.0,3786
MALAD WEST,376.0,3786
Payambra,376.0,3786
KUNDARKI,376.0,3786
MAHAGMA,376.0,3786
"RAGHUNATHPUR, Purulia",376.0,3786
BAKANI,376.0,3786
Savlem pilerne,376.0,3786
BANGALORE CITY 560002,376.0,3786
Chandil,376.0,3786
Kuttipuram MALAPPURAM DISTRICT,376.0,3786
"Puliyampettai, THIRUPUVANAM THANJAVUR DISTRICT",376.0,3786
Kamalapuram,376.0,3786
Ravet pune,376.0,3786
KARTARPUR,376.0,3786
CHOGAWAN,376.0,3786
"THIRUVALLA , Pathanamthitta (District)",376.0,3786
Hms colony Madurai,376.0,3786
TILDA,376.0,3786
PERALAM,376.0,3786
Miryagudem,376.0,3786
Alaipur,376.0,3786
Akbarpur,376.0,3786
nipani,376.0,3786
"Mudichur,chennai",376.0,3786
Theni district,376.0,3786
PARIA,376.0,3786
DARSI,376.0,3786
NAGPUR.,376.0,3786
SPSR Nellore district,376.0,3786
VIRAR East.,376.0,3786
NAZERATH,376.0,3786
PALLIKKAL,376.0,3786
Bhubaneshwar,376.0,3786
JASPUR,376.0,3786
HOSUR / KRISHNAGIRI DISTRICT,376.0,3786
DHARIWAL. Teh & Distt Gurdaspur,376.0,3786
sillod,376.0,3786
SWAMIMALAI,376.0,3786
NEW DELHIs,376.0,3786
VATAKARA,376.0,3786
SOLAMADEVI TIRUPPUR DISTRICT,376.0,3786
Tanaloor,376.0,3786
Opposite to Sri mookambika Temple kollur,376.0,3786
Infront of power house bidhuna,376.0,3786
Bhojipura,376.0,3786
Mellacheruv,376.0,3786
VALAVANUR,376.0,3786
Mehidpur road,376.0,3786
Dhuliyan,376.0,3786
KALYAN (East),376.0,3786
PIDUGURALLA,376.0,3786
"Medchal district, shamirpet mondal. Hyderabad",376.0,3786
Aluva-2,376.0,3786
Belgharia Nimta,376.0,3786
ALNAVAR,376.0,3786
CHAMPA,376.0,3786
BETALBATIM,375.0,3787
Khandapara,375.0,3787
Dombivli east Thane,375.0,3787
"Vazhakkala  , kochi",375.0,3787
madanapalle,375.0,3787
"BHILAI-490006, DISTRICT -DURG ,",373.0,3788
Arvi,373.0,3788
NOIDA extension,373.0,3788
"Borivali-west, MUMBAI",373.0,3788
NAVI MUMBAi,373.0,3788
AMRITsar,372.0,3789
MEDZIPHEMA,371.0,3790
Thane(W),371.0,3790
Chirang,369.0,3791
"T.Vadipatti,Madurai",369.0,3791
JHAJJar,368.57,3792
"AWALPUR, dist Chandrapur",368.57,3792
"Dwarka, Sector - 22",368.0,3793
CHENNAI600031,368.0,3793
RAJGARH,368.0,3793
KHARGUPUR,368.0,3793
bilaspur,368.0,3793
Ganapavaram,368.0,3793
vijapur,368.0,3793
"Medavakkam, Chennai",368.0,3793
JHAKHRI,368.0,3793
Taj Nagri phase 2  Agra,368.0,3793
Silliguri,368.0,3793
"Madhapur, Hyderabad",365.0,3794
KalasaLingam University,364.0,3795
PONNERI tk,364.0,3795
VASAI VIRAR virar west,364.0,3795
Gudiyatham,364.0,3795
Cherupuzha,364.0,3795
nagercoil,364.0,3795
Manglore,363.0,3796
INDERAVELLY,363.0,3796
Tiruvalla,363.0,3796
THIRUVIDAIMARUDUR,363.0,3796
JOGULAMBA GADWAL District,363.0,3796
SATYAVEDU mandal,363.0,3796
INDRAPURI,363.0,3796
JSPL TOWN ANUGUL TOWNSHIP,363.0,3796
Kachhrahwa tola,363.0,3796
Nedumangad,363.0,3796
Tirunelvelli Dist,363.0,3796
PARAMATHY VELUR,363.0,3796
Dobiwali,363.0,3796
"Atmakur, MANGALAGIRI",363.0,3796
"Kadri, Mangaluru, Dakshina Kannada (D)",363.0,3796
BANAPUR,363.0,3796
"Kakkanad,ernakulam",363.0,3796
DHUPGURI,362.0,3797
Malkapur Dist: Buldhana,362.0,3797
"Kornepadu, GUNTUR",362.0,3797
THANE bhayanderwest,362.0,3797
Kolkata 700145,361.9,3798
"Nilambur P O , Malappuram",360.95,3799
AKLUJ,360.95,3799
BHEL HARIDWAR,360.0,3800
GUWAHATI 5,359.0,3801
KIRTINAGAR,359.0,3801
